id,name,url,price
No.,Product,Link,Price
229,Lindt Excellence Dark Chocolate Intense Orange 100g,https://naivas.onlinehttps://naivas.online/lindt-excellence-dark-chocolate-intense-orange-100g,905
230,Lindt Lindor Irresistibly Smooth Extra Dark 100g,https://naivas.onlinehttps://naivas.online/lindt-lindor-irresistibly-smooth-extra-dark-100g,815
231,Guylian Artisanal Belgian Chocolates Hazelnut & Praline 65g,https://naivas.onlinehttps://naivas.online/guylian-artisanal-belgian-chocolates-hazelnut-praline-65g,695
232,Ferrero Rocher 37.5g 3 Pieces,https://naivas.onlinehttps://naivas.online/ferrero-rocher-375g-3-pieces,455
233,Ferrero Raffaello 30g,https://naivas.onlinehttps://naivas.online/ferrero-raffaello-30g,350
234,Kinder Bueno 43g,https://naivas.onlinehttps://naivas.online/kinder-bueno-43g,240
235,Kinder Chocolate 50g,https://naivas.onlinehttps://naivas.online/kinder-chocolate-50g,140
236,Snickers Twin Pack 80g,https://naivas.onlinehttps://naivas.online/snickers-twin-pack-80g,250
237,Cadbury Dairy Milk Bubly 87g,https://naivas.onlinehttps://naivas.online/cadbury-dairy-milk-bubly-87g,310
238,Cadbury Bournville 80g,https://naivas.onlinehttps://naivas.online/cadbury-bournville-80g,310
239,Bounty 57g,https://naivas.onlinehttps://naivas.online/bounty-57g,215
240,Snickers 50g,https://naivas.onlinehttps://naivas.online/snickers-50g,185
241,Mars 51g,https://naivas.onlinehttps://naivas.online/mars-51g,185
242,Kinder Joy Girl 20g,https://naivas.onlinehttps://naivas.online/kinder-joy-girl-20g,150
243,Kinder Joy Boy 20g,https://naivas.onlinehttps://naivas.online/kinder-joy-boy-20g,150
244,Out Of Africa Double Chocolate  Cranberry 33  g,https://naivas.onlinehttps://naivas.online/out-of-africa-double-chocolate-cranberry-33-g,150
245,"Cadbury Ps Chocolate ""Am Sorry"" 48g",https://naivas.onlinehttps://naivas.online/cadbury-ps-chocolate-%22am-sorry%22-48g,179
246,"Cadbury Ps Chocolate ""Be My Bae"" 48g",https://naivas.onlinehttps://naivas.online/cadbury-ps-chocolate-be-my-bae-48g,179
247,Alpen Cereal Bar Fruit & Nut 28g,https://naivas.onlinehttps://naivas.online/alpen-cereal-bar-fruit-nut-28g,95
248,Cadbury Dairy Milk Bubly 28g,https://naivas.onlinehttps://naivas.online/cadbury-dairy-milk-bubly-28g,99
249,Oreo Cadbury Choc.Coated 31.3G,https://naivas.onlinehttps://naivas.online/oreo-choccookies-34g,65
250,Skittles Fruity 160g,https://naivas.onlinehttps://naivas.online/skittles-fruity-160g,600
251,Ksl Orange Drops 1Kg,https://naivas.onlinehttps://naivas.online/ksl-orange-drops-1kg,465
252,Haribo Star Mix 175g,https://naivas.onlinehttps://naivas.online/haribo-star-mix-175g,289
253,Haribo Happy Cola 150g,https://naivas.onlinehttps://naivas.online/haribo-happy-cola-150g,289
254,Haribo Gold Bears 175g,https://naivas.onlinehttps://naivas.online/haribo-gold-bears-175g,289
255,Haribo Star Mix 80g,https://naivas.onlinehttps://naivas.online/haribo-star-mix-80g,210
256,Sunrice Pishori Rice 5Kg,https://naivas.onlinehttps://naivas.online/sunrice-pishori-rice-5kg,1099
257,Sunrice Basmati Rice 5Kg,https://naivas.onlinehttps://naivas.online/sunrice-basmati-rice-5kg,1499
258,Tupike Maize Meal 2Kg,https://naivas.onlinehttps://naivas.online/tupike-maize-meal-2kg,157
259,Daawat Deli Basmati 2 Kg,https://naivas.onlinehttps://naivas.online/daawat-deli-basmati-2-kg,675
260,Jogoo Maize Meal 2Kg,https://naivas.onlinehttps://naivas.online/jogoo-maize-meal-2kg,174
261,Daawat Biryani 5Kg,https://naivas.onlinehttps://naivas.online/daawat-biryani-5kg,1040
262,Taifa Home Baking Flour 2Kg,https://naivas.onlinehttps://naivas.online/taifa-home-baking-flour-2kg,160
263,Daawat Aromatic Rice 2Kg,https://naivas.onlinehttps://naivas.online/daawat-aromatic-rice-2kg,640
264,Mumias Sugar Packed 1 kg,https://naivas.onlinehttps://naivas.online/mumias-sugar-packed-1-kg,178
265,Kabras Packed Sugar White 1Kg,https://naivas.onlinehttps://naivas.online/kabras-packed-sugar-white-1kg,178
266,Economy White Sugar 2 Kg,https://naivas.onlinehttps://naivas.online/economy-white-sugar-2-kg,349
267,Economy Sugar White 5Kg,https://naivas.onlinehttps://naivas.online/economy-sugar-white-5kg,860
268,Sunrice Biryani 5Kg,https://naivas.onlinehttps://naivas.online/sunrice-biryani-5kg,999
269,Daawat Long Grain Rice 2Kg,https://naivas.onlinehttps://naivas.online/daawat-long-grain-rice-2kg,325
270,Sunrice Pishori Rice 2Kg,https://naivas.onlinehttps://naivas.online/sunrice-pishori-rice-2kg,459
271,Kmc Corned Beef 300g,https://naivas.onlinehttps://naivas.online/kmc-corned-beef-300g,755
272,Virginia Mushrooms Whole 400 g,https://naivas.onlinehttps://naivas.online/virginia-mushrooms-whole-400-g,275
273,Santa Maria Chopped Tomato 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-chopped-tomato-400-g,225
274,Aryuva Sweet Corn In Brine 340 g,https://naivas.onlinehttps://naivas.online/aryuva-sweet-corn-in-brine-340-g,190
275,Cherubet Ready To Eat Njahi 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-njahi-1kg,280
276,Cherubet Ready To Eat Githeri (Maize & Beans Mix) 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-githeri-maize-beans-mix-1kg,255
277,Cherubet Ready To Eat Yellow Beans 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-yellow-beans-1kg,230
278,Cherubet Ready To Eat Mbaazi (Pigeon Peas) 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-mbaazi-pigeon-peas-1kg,210
279,Cherubet Ready To Eat Njahi 500g,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-njahi-500g,150
280,Royal Umbrella Light Meat Tuna Chunk In Pure Olive Oil 185ml,https://naivas.onlinehttps://naivas.online/royal-umbrella-light-meat-tuna-chunk-in-pure-olive-oil-185ml,515
281,Royal Umbrella Light Meat Tuna Chunk In Vegetable Oil 185ml,https://naivas.onlinehttps://naivas.online/royal-umbrella-light-meat-tuna-chunk-in-vegetable-oil-185ml,460
282,Royal Umbrella Tuna Chunk In Brine 185g,https://naivas.onlinehttps://naivas.online/royal-umbrella-tuna-chunk-in-brine-185g,430
283,Kenylon Baked Beans In Tomato Sauce 420g,https://naivas.onlinehttps://naivas.online/kenylon-baked-beans-in-tomato-sauce-420g,145
284,Luxeaper S-Dried Tomat Oil200G,https://naivas.onlinehttps://naivas.online/luxeaper-s-dried-tomat-oil200g,655
285,Cirio Red Kidney Beans 400G,https://naivas.onlinehttps://naivas.online/cirio-red-kidney-beans-400g,295
286,Kenylon Baked Beans In Tomato Sauce 2.9Kg,https://naivas.onlinehttps://naivas.online/kenylon-baked-beans-in-tomato-sauce-29kg,700
287,Classico Chopped Peeled Tomatoes 800g,https://naivas.onlinehttps://naivas.online/classico-chopped-peeled-tomatoes-800g,630
288,Classico Whole Peeled Tomato 800 g,https://naivas.onlinehttps://naivas.online/classico-whole-peeled-tomato-800-g,630
289,Santa Maria Whole Mushroom 720 g,https://naivas.onlinehttps://naivas.online/santa-maria-whole-mushroom-720-g,575
290,Mara Whole Italian Peeled Tomatoes 800g,https://naivas.onlinehttps://naivas.online/mara-whole-italian-peeled-tomatoes-800g,630
291,Aryuva Whole Mushroom In Brine 800g,https://naivas.onlinehttps://naivas.online/aryuva-whole-mushroom-in-brine-800g,550
292,Royale Whole Mushroom 800g,https://naivas.onlinehttps://naivas.online/royale-whole-mushroom-800g,569
293,Kaputei Dried Tomatoes In Oil 285 g,https://naivas.onlinehttps://naivas.online/kaputei-dried-tomatoes-in-oil-285-g,449
294,Heinz Baked Beans In Tomato Sauce 415g,https://naivas.onlinehttps://naivas.online/heinz-baked-beans-in-tomato-sauce-415g,349
295,Royale Mushroom Pieces & Stem 800g,https://naivas.onlinehttps://naivas.online/royale-mushroom-pieces-stem-800g,475
296,Mara Whole Italian Peeled Tomatoes 400g,https://naivas.onlinehttps://naivas.online/mara-whole-italian-peeled-tomatoes-400g,325
297,Classico Chopped  Tomatoes 400 g,https://naivas.onlinehttps://naivas.online/classico-chopped-tomatoes-400-g,325
298,Cirio Peeled Plum Tomato 400 g,https://naivas.onlinehttps://naivas.online/cirio-peeled-plum-tomato-400-g,319
299,Cirio Chick Peas  400 g,https://naivas.onlinehttps://naivas.online/cirio-chick-peas-400-g,295
300,Cirio Lentils 410g,https://naivas.onlinehttps://naivas.online/cirio-lentils-410g,295
301,Cirio Cannellini Beans 400g,https://naivas.onlinehttps://naivas.online/cirio-cannellini-beans-400g,295
302,Santa Maria Whole Mushroom 360 g,https://naivas.onlinehttps://naivas.online/santa-maria-whole-mushroom-360-g,275
303,Aryuva Whole Mushroom In Brine 400g,https://naivas.onlinehttps://naivas.online/aryuva-whole-mushroom-in-brine-400g,280
304,Santa Maria Mushroom-Stems & Pieces 360 g,https://naivas.onlinehttps://naivas.online/santa-maria-mushroom-stems-pieces-360-g,255
305,Santa Maria Black Beans Brine 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-black-beans-brine-400-g,245
306,Del Monte Sweetcorn 410g,https://naivas.onlinehttps://naivas.online/del-monte-sweetcorn-410g,230
307,Royale Whole Mushroom 400g,https://naivas.onlinehttps://naivas.online/royale-whole-mushroom-400g,279
308,Santa Maria Whole Peeled Tomato 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-whole-peeled-tomato-400-g,225
309,Santa Maria Kidney Beans Brine 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-kidney-beans-brine-400-g,225
310,Santa Maria Chick Peas Brine 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-chick-peas-brine-400-g,225
311,Virginia Red Kidney Beans 400 g,https://naivas.onlinehttps://naivas.online/virginia-red-kidney-beans-400-g,205
312,Vgg Baked Beans 400 g,https://naivas.onlinehttps://naivas.online/vgg-baked-beans-400-g,200
313,Sunlee Sweet Corn 410 g,https://naivas.onlinehttps://naivas.online/sunlee-sweet-corn-410-g,265
314,Royale Pieces & Stem Mushroom 400g,https://naivas.onlinehttps://naivas.online/royale-pieces-stem-mushroom-400g,249
315,Vgg Sweet Corn Whole Kernel 400 g,https://naivas.onlinehttps://naivas.online/vgg-sweet-corn-whole-kernel-400-g,195
316,Kenylon Whole Peeled Tomatoes 420g,https://naivas.onlinehttps://naivas.online/kenylon-whole-peeled-tomatoes-420g,189
317,Kenylon Processed Peas 420g,https://naivas.onlinehttps://naivas.online/kenylon-processed-peas-420g,189
318,Kenylon Crushed Tomatoes 400 g,https://naivas.onlinehttps://naivas.online/kenylon-crushed-tomatoes-400-g,189
319,Kenylon Chick Peas20g,https://naivas.onlinehttps://naivas.online/kenylon-chick-peas20g,189
320,Kenylon Butter Beans420g,https://naivas.onlinehttps://naivas.online/kenylon-butter-beans420g,189
321,Kenylon Sweetcorn 420g,https://naivas.onlinehttps://naivas.online/kenylon-sweetcorn-420g,169
322,Kenylon Githeri 420g,https://naivas.onlinehttps://naivas.online/kenylon-githeri-420g,189
323,Santa Maria Sweet Corn In Brine 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-sweet-corn-in-brine-400-g,179
324,Santa Maria Baked Beans In Tomato Sauce 400 g,https://naivas.onlinehttps://naivas.online/santa-maria-baked-beans-in-tomato-sauce-400-g,179
325,Kol Sweet Corn Off The Cob 420 g,https://naivas.onlinehttps://naivas.online/kol-sweet-corn-off-the-cob-420-g,145
326,Kol Beans In Tomato Sauce 420 g,https://naivas.onlinehttps://naivas.online/kol-beans-in-tomato-sauce-420-g,119
327,Kenylon Baked Beans In Tomato Sauce 300g,https://naivas.onlinehttps://naivas.online/kenylon-baked-beans-in-tomato-sauce-300g,89
328,Kol Frozen Garden Peas 1Kg,https://naivas.onlinehttps://naivas.online/kol-frozen-garden-peas-1kg,560
329,Kol Frozen Sweet Corn 1Kg,https://naivas.onlinehttps://naivas.online/kol-frozen-sweet-corn-1kg,400
330,Qmp Chicken Fingers 500g,https://naivas.onlinehttps://naivas.online/qmp-chicken-fingers-500g,395
331,Al'S Kitchen Cheese Samosas 5 Pieces,https://naivas.onlinehttps://naivas.online/als-kitchen-cheese-samosas-5-pieces,625
332,Frozen Isle Sagaa 500Gms,https://naivas.onlinehttps://naivas.online/frozen-isle-sagaa-500gms,299
333,Frozen Isle Black Beans 1Kg,https://naivas.onlinehttps://naivas.online/frozen-isle-black-beans-1kg,295
334,Frozen Isle Managu 500Gms,https://naivas.onlinehttps://naivas.online/frozen-isle-managu-500gms,295
335,Frozen Isle White Maize 1Kg,https://naivas.onlinehttps://naivas.online/frozen-isle-white-maize-1kg,290
336,Frozen Isle Terere 500Gms,https://naivas.onlinehttps://naivas.online/frozen-isle-terere-500gms,290
337,Frozen Isle Kunde 500Gms,https://naivas.onlinehttps://naivas.online/frozen-isle-kunde-500gms,290
338,Al'S Kitchen Beef Spring Roll 5 Pieces,https://naivas.onlinehttps://naivas.online/als-kitchen-beef-spring-roll-5-pieces,345
339,Golden Valley Frozen Garden Peas 500g,https://naivas.onlinehttps://naivas.online/golden-valley-frozen-garden-peas-500g,325
340,Al'S Kitchen Soft Flaky Parathas 400g 5 Pieces,https://naivas.onlinehttps://naivas.online/als-kitchen-soft-flaky-parathas-400g-5-pieces,309
341,Kol Mixed Vegetable 1Kg,https://naivas.onlinehttps://naivas.online/kol-mixed-vegetable-1kg,270
342,Al'S Kitchen Beef Samosa 5 Pieces,https://naivas.onlinehttps://naivas.online/als-kitchen-beef-samosa-5-pieces,349
343,Al'S Kitchen Vegetable Spring Rolls 5 Pieces,https://naivas.onlinehttps://naivas.online/als-kitchen-vegetable-spring-rolls-5-pieces,259
344,Al'S Kitchen Vegetable Samosas 5 Pieces,https://naivas.onlinehttps://naivas.online/als-kitchen-vegetable-samosas-5-pieces,265
345,Cherubet Ready To Eat Green Maize 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-green-maize-1kg,255
346,Frozen Isle Yellow Beans 1Kg,https://naivas.onlinehttps://naivas.online/frozen-isle-yellow-beans-1kg,240
347,Cherubet Beans 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-beans-1kg,210
348,Frozen Isle Kidney Beans 1Kg,https://naivas.onlinehttps://naivas.online/frozen-isle-kidney-beans-1kg,205
349,Cherubet Ready To Eat Muthokoi 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-ready-to-eat-muthokoi-1kg,185
350,Frozen Isle Black Beans 500Gm,https://naivas.onlinehttps://naivas.online/frozen-isle-black-beans-500gm,180
351,Frozen Isle White Maize 500Gm,https://naivas.onlinehttps://naivas.online/frozen-isle-white-maize-500gm,180
352,Cherubet Wairimu Beans 1Kg,https://naivas.onlinehttps://naivas.online/cherubet-wairimu-beans-1kg,175
353,Frozen Isle Githeri 500Gm,https://naivas.onlinehttps://naivas.online/frozen-isle-githeri-500gm,165
354,Qmp Chicken Nuggets 200g,https://naivas.onlinehttps://naivas.online/qmp-chicken-nuggets-200g,160
355,Frozen Isle Yellow Beans 500Gm,https://naivas.onlinehttps://naivas.online/frozen-isle-yellow-beans-500gm,160
356,Kol Mixed Vegetable 500 g,https://naivas.onlinehttps://naivas.online/kol-mixed-vegetable-500-g,150
357,Frozen Isle Kidney Beans 500Gm,https://naivas.onlinehttps://naivas.online/frozen-isle-kidney-beans-500gm,145
358,Sea Korus Sardines In Vegetable Oil 155g,https://naivas.onlinehttps://naivas.online/sea-korus-sardines-in-vegetable-oil-155g,200
359,Sea Korus Sardines In Tomato Sauce 155g,https://naivas.onlinehttps://naivas.online/sea-korus-sardines-in-tomato-sauce-155g,190
360,Sea Korus Light Meat Tuna Chunks In Sunflower 185ml,https://naivas.onlinehttps://naivas.online/sea-korus-light-meat-tuna-chunks-in-sunflower-185ml,420
361,Sea Korus Light Meat Tuna Chunks In Brine 185ml,https://naivas.onlinehttps://naivas.online/sea-korus-light-meat-tuna-chunks-in-brine-185ml,397
362,Vgg Light Tuna In Sunflower Oil 185 g,https://naivas.onlinehttps://naivas.online/vgg-light-tuna-in-sunflower-oil-185-g,380
363,Safcol Tuna Oil Italian Style 185 g,https://naivas.onlinehttps://naivas.online/safcol-tuna-oil-italian-style-185-g,455
364,Safcol Tuna  Brine 185 g,https://naivas.onlinehttps://naivas.online/safcol-tuna-brine-185-g,455
365,Sea Korus Shredded Light Meat Tuna In Sunflower Oil 185ml,https://naivas.onlinehttps://naivas.online/sea-korus-shredded-light-meat-tuna-in-sunflower-oil-185ml,279
366,Safcol Tuna Spicy Chilli 95 g,https://naivas.onlinehttps://naivas.online/safcol-tuna-spicy-chilli-95-g,290
367,Safcol Tuna Smoked 95 g,https://naivas.onlinehttps://naivas.online/safcol-tuna-smoked-95-g,290
368,Safcol Tuna Canola Oil 95 g,https://naivas.onlinehttps://naivas.online/safcol-tuna-canola-oil-95-g,290
369,Frozen Isle Mixed Veg 500Gms,https://naivas.onlinehttps://naivas.online/frozen-isle-mixed-veg-500gms,190
370,Frozen Isle Mixed Veg 1Kg,https://naivas.onlinehttps://naivas.online/frozen-isle-mixed-veg-1kg,315
371,London Dairy Double Chocolate 1Lt,https://naivas.onlinehttps://naivas.online/london-dairy-double-chocolate-1lt,1900
372,London Double Chocolate Cup,https://naivas.onlinehttps://naivas.online/london-double-chocolate-cup,350
373,London Hazenut Stick,https://naivas.onlinehttps://naivas.online/london-hazenut-stick,375
374,London Prem Vanilla Cup,https://naivas.onlinehttps://naivas.online/london-prem-vanilla-cup,350
375,London Premium Vanilla 500Ml,https://naivas.onlinehttps://naivas.online/london-premium-vanilla-500ml,995
376,London Rasberry Sorbet 500Ml,https://naivas.onlinehttps://naivas.online/london-rasberry-sorbet-500ml,995
377,Lyons Maid Choco Chips 500Ml,https://naivas.onlinehttps://naivas.online/lyons-maid-choco-chips-500ml,295
378,Lyons Maid Chocolate Ripple 500Ml,https://naivas.onlinehttps://naivas.online/lyons-maid-chocolate-ripple-500ml,295
379,Lyons Maid Choconut Special 500Ml,https://naivas.onlinehttps://naivas.online/lyons-maid-choconut-special-500ml,295
380,Lyons Maid Strawberry Ripple 500Ml,https://naivas.onlinehttps://naivas.online/lyons-maid-strawberry-ripple-500ml,295
381,Magnum Classic Stick 100Ml,https://naivas.onlinehttps://naivas.online/magnum-classic-stick-100ml,375
382,Sea Korus Tuna Shredded In Brine 185G,https://naivas.onlinehttps://naivas.online/sea-korus-tuna-shredded-in-brine-185g,250
383,Snackbreak Paneer Samosas 6Pcs,https://naivas.onlinehttps://naivas.online/snackbreak-paneer-samosas-6pcs,365
384,Tropical Fillet In Olive Oil 115G,https://naivas.onlinehttps://naivas.online/tropical-fillet-in-olive-oil-115g,515
385,Tropical Tuna Chunk In Oil 170G,https://naivas.onlinehttps://naivas.online/tropical-tuna-chunk-in-oil-170g,355
386,Tropical Tuna Chunks In Brine 170G,https://naivas.onlinehttps://naivas.online/tropical-tuna-chunks-in-brine-170g,410
387,Tropical Tuna Flakes In Brine 170G,https://naivas.onlinehttps://naivas.online/tropical-tuna-flakes-in-brine-170g,235
388,Tropical Tuna Flakes In Oil 170G,https://naivas.onlinehttps://naivas.online/tropical-tuna-flakes-in-oil-170g,335
389,Tropical Tuna Solid In Brine 170G,https://naivas.onlinehttps://naivas.online/tropical-tuna-solid-in-brine-170g,345
390,Tropical Tuna Solid In Oil 170G,https://naivas.onlinehttps://naivas.online/tropical-tuna-solid-in-oil-170g,375
391,Cadbury Kraft Oreo Sandwich 135Ml,https://naivas.onlinehttps://naivas.online/cadbury-kraft-oreo-sandwich-135ml,330
392,C-Bell Classic Vanilla 500Ml,https://naivas.onlinehttps://naivas.online/c-bell-classic-vanilla-500ml,275
393,C-Bell Mango 200Ml Cup,https://naivas.onlinehttps://naivas.online/c-bell-mango-200ml-cup,110
394,C/Bell Mixed Berry Lick 65Ml,https://naivas.onlinehttps://naivas.online/c-bell-mixed-berry-lick-65ml,31
395,C-Bell Mixed Ripple 200Ml,https://naivas.onlinehttps://naivas.online/c-bell-mixed-ripple-200ml,110
396,C-Bell Orange Ripple 200Ml,https://naivas.onlinehttps://naivas.online/c-bell-orange-ripple-200ml,110
397,C-Bell S-Berry 200Ml Cup,https://naivas.onlinehttps://naivas.online/c-bell-s-berry-200ml-cup,110
398,C-Bell S-Berry Ripple 200Ml,https://naivas.onlinehttps://naivas.online/c-bell-s-berry-ripple-200ml,110
399,C-Bell Tiramisu Maxxum Ext-Bar 80M,https://naivas.onlinehttps://naivas.online/c-bell-tiramisu-maxxum-ext-bar-80m,100
400,Creambell Butterscotch 100Ml,https://naivas.onlinehttps://naivas.online/creambell-butterscotch-100ml,110
401,Creambell Caramel Crunch 125Ml,https://naivas.onlinehttps://naivas.online/creambell-caramel-crunch-125ml,120
402,Creambell Choco Vanilla 100Ml,https://naivas.onlinehttps://naivas.online/creambell-choco-vanilla-100ml,110
403,Creambell Cotton Candy 100Ml,https://naivas.onlinehttps://naivas.online/creambell-cotton-candy-100ml,110
404,Creambell Salted Caramel W-Almonds 125Ml,https://naivas.onlinehttps://naivas.online/creambell-salted-caramel-w-almonds-125ml,125
405,Dairyland Fiesta White 70Ml,https://naivas.onlinehttps://naivas.online/dairyland-fiesta-white-70ml,70
406,Dairyland Vegan Brownie 500Ml,https://naivas.onlinehttps://naivas.online/dairyland-vegan-brownie-500ml,275
407,Dairyland Vegan Cappuccino 500Ml,https://naivas.onlinehttps://naivas.online/dairyland-vegan-cappuccino-500ml,275
408,Dairyland Vegan Hazelnut 500Ml,https://naivas.onlinehttps://naivas.online/dairyland-vegan-hazelnut-500ml,275
409,Dairyland Vegan Strawberry 500Ml,https://naivas.onlinehttps://naivas.online/dairyland-vegan-strawberry-500ml,275
410,Dairyland Vegan Vanilla 500Ml,https://naivas.onlinehttps://naivas.online/dairyland-vegan-vanilla-500ml,275
411,Delia'S Chocolate Ice Cream 500Ml,https://naivas.onlinehttps://naivas.online/delia-s-chocolate-ice-cream-500ml,1045
412,Delia'S CookiesCream 100Ml,https://naivas.onlinehttps://naivas.online/delia-s-cookiescream-100ml,345
413,Delia'S Salted Caramel 100Ml,https://naivas.onlinehttps://naivas.online/delia-s-salted-caramel-100ml,345
414,Delia'S Vanilla Icecream 100Ml,https://naivas.onlinehttps://naivas.online/delia-s-vanilla-icecream-100ml,345
415,Enigma Mini Classic Multi Pack 6X80Ml,https://naivas.onlinehttps://naivas.online/enigma-mini-classic-multi-pack-6x80ml,390
416,Igloo Evens Sandwich,https://naivas.onlinehttps://naivas.online/igloo-evens-sandwich,175
417,Igloo Pushup 90Ml,https://naivas.onlinehttps://naivas.online/igloo-pushup-90ml,195
418,Kawan Kg Spring Roll Pastry 200Gms,https://naivas.onlinehttps://naivas.online/kawan-kg-spring-roll-pastry-200gms,350
419,Kawan Tandoori Naan 425Gms,https://naivas.onlinehttps://naivas.online/kawan-tandoori-naan-425gms,440
420,Kenchic Crispy Kuku Bites Original 250G,https://naivas.onlinehttps://naivas.online/kenchic-crispy-kuku-bites-original-250g,379
421,Kenchic Crispy Kuku Bites Original 500G,https://naivas.onlinehttps://naivas.online/kenchic-crispy-kuku-bites-original-500g,735
422,Kenchic Crispy Kuku Burger 500G,https://naivas.onlinehttps://naivas.online/kenchic-crispy-kuku-burger-500g,620
423,Kenchic Crispy Kuku Nuggets 250G,https://naivas.onlinehttps://naivas.online/kenchic-crispy-kuku-nuggets-250g,245
424,Kenchic Crispy Kuku Nuggets 500G,https://naivas.onlinehttps://naivas.online/kenchic-crispy-kuku-nuggets-500g,480
425,London Dairy Caramel Crunch 1Lt,https://naivas.onlinehttps://naivas.online/london-dairy-caramel-crunch-1lt,1900
426,Chen Ke Ming D-Spaghetti 1Kg,https://naivas.onlinehttps://naivas.online/chen-ke-ming-d-spaghetti-1kg,440
427,Jiangmen Rice Sticks 454G,https://naivas.onlinehttps://naivas.online/jiangmen-rice-sticks-454g,292
428,Ng Feng Jiangxi Rice Vemicelli 1000G,https://naivas.onlinehttps://naivas.online/ng-feng-jiangxi-rice-vemicelli-1000g,530
429,Qia Qia Sunflower Seed 160G -V-,https://naivas.onlinehttps://naivas.online/qia-qia-sunflower-seed-160g-v-,311
430,Qia Qia Sunflower Seed 260G -V-,https://naivas.onlinehttps://naivas.online/qia-qia-sunflower-seed-260g-v-,489
431,Qia Qia Sunflower Seed Original 285G -V-,https://naivas.onlinehttps://naivas.online/qia-qia-sunflower-seed-original-285g-v-,555
432,Qq Fried Chilli Green Peas 80G,https://naivas.onlinehttps://naivas.online/qq-fried-chilli-green-peas-80g,130
433,Farmnaivas Popcorn 1Kg,https://naivas.onlinehttps://naivas.online/farmnaivas-popcorn-1kg,319
434,Farmnaivas Popcorn 500Gm,https://naivas.onlinehttps://naivas.online/farmnaivas-popcorn-500gm,160
435,Naivas Nyayo Beans 1Kg,https://naivas.onlinehttps://naivas.online/naivas-nyayo-beans-1kg,290
436,Naivas Njahi 1Kg,https://naivas.onlinehttps://naivas.online/naivas-njahi-1kg,239
437,Naivas Kamande Beans 1Kg,https://naivas.onlinehttps://naivas.online/naivas-kamande-beans-1kg,389
438,Naivas Wairimu Beans 1Kg,https://naivas.onlinehttps://naivas.online/naivas-wairimu-beans-1kg,249
439,Farmnaivas Green Grams (Mung)1Kg,https://naivas.onlinehttps://naivas.online/farmnaivas-green-grams-mung1kg,200
440,Farmnaivas Rosecoco 1 Kg,https://naivas.onlinehttps://naivas.online/farmnaivas-rosecoco-1-kg,299
441,Naivas Mwitemania 1Kg,https://naivas.onlinehttps://naivas.online/naivas-mwitemania-1kg,265
442,Naivas Green Grams Polished 1Kg,https://naivas.onlinehttps://naivas.online/naivas-green-grams-polished-1kg,210
443,Activated Charcoal 100g,https://naivas.onlinehttps://naivas.online/activated-charcoal-100g,763
444,Butterfly Grains Green Grams Polished 1Kg,https://naivas.onlinehttps://naivas.online/butterfly-grains-green-grams-polished-1kg,229
445,Butterfly Pulses Green Lentils 1Kg,https://naivas.onlinehttps://naivas.online/butterfly-pulses-green-lentils-1kg,389
446,Nutrameal Green Grams Polished 1Kg,https://naivas.onlinehttps://naivas.online/nutrameal-green-grams-polished-1kg,235
447,Yankee Doodle Green Gram Polished 1Kg,https://naivas.onlinehttps://naivas.online/yankee-doodle-green-gram-polished-1kg,225
448,Kamili Nutrameal Red Lentils (Masoor Whole) 1Kg,https://naivas.onlinehttps://naivas.online/kamili-nutrameal-red-lentils-masoor-whole-1kg,489
449,Amana Yellow Beans 1 Kg,https://naivas.onlinehttps://naivas.online/amana-yellow-beans-1-kg,310
450,Amana Njahi 1Kg,https://naivas.onlinehttps://naivas.online/amana-njahi-1kg,295
451,Kamili Black Beans (Njahi) 1Kg,https://naivas.onlinehttps://naivas.online/kamili-black-beans-njahi-1kg,300
452,Naturalli Blueberries 100G,https://naivas.onlinehttps://naivas.online/naturalli-blueberries-100g,595
453,Dr.Chia Seeds 300G,https://naivas.onlinehttps://naivas.online/drchia-seeds-300g,575
454,Naturalli Black Raisins 100G,https://naivas.onlinehttps://naivas.online/naturalli-black-raisins-100g,199
455,Naturalli Linseeds 100G,https://naivas.onlinehttps://naivas.online/naturalli-linseeds-100g,179
456,Sweetunda Sweetpotato Chilli Salt Crackies 30G,https://naivas.onlinehttps://naivas.online/sweetunda-sweetpotato-chilli-salt-crackies-30g,55
457,Sweetunda Sweetpotato Tomato Ketchup Crackies 30G,https://naivas.onlinehttps://naivas.online/sweetunda-sweetpotato-tomato-ketchup-crackies-30g,55
458,Sweetunda Sweetpotato Fruit Chutney Crackies 30G,https://naivas.onlinehttps://naivas.online/sweetunda-sweetpotato-fruit-chutney-crackies-30g,55
